PublYearMonth,Company,M,L,C,KD,S,V,MP,SD,FI,Uncertain,n,PublDate,collectPeriodFrom,collectPeriodTo,approxPeriod,house
2006-aug,Synovate Temo,26.9,11,5.7,6.3,34.7,5.8,5.9,NA,NA,19.4,1771,2006-08-29,2006-08-22,2006-08-28,FALSE,Ipsos
2006-aug,Sifo,24.3,10.2,6.7,6.5,35.8,5.6,6,NA,NA,20,1248,2006-08-26,2006-08-21,2006-08-24,FALSE,Sifo
2006-aug,Synovate Temo,26.2,11.4,5.5,6.7,36.4,4.8,5.2,NA,NA,19.1,1774,2006-08-25,2006-08-19,2006-08-24,FALSE,Ipsos
2006-aug,Ruab,29.1,8.7,5.1,5,40.4,4.6,4.6,NA,NA,32.7,2110,2006-08-24,2006-08-12,2006-08-22,FALSE,Sifo
2006-aug,Synovate Temo,28,9.8,6.1,5.4,37.7,3.6,5.3,NA,NA,22.6,1780,2006-08-22,2006-08-14,2006-08-20,FALSE,Ipsos
2006-aug,Skop,26.9,10.1,6.1,7.2,35.5,4.4,5.1,NA,NA,NA,1000,2006-08-21,2006-08-09,2006-08-19,FALSE,Skop
2006-aug,Sifo,28.6,11.1,4.9,7,34.1,5.9,4.5,NA,NA,20,1239,2006-08-19,2006-08-14,2006-08-17,FALSE,Sifo
2006-aug,Synovate Temo,28.6,10.2,5.7,5.6,34.8,4.7,5.8,NA,NA,22.8,1624,2006-08-18,2006-08-12,2006-08-16,FALSE,Ipsos
2006-aug,Skop,24.2,10.9,7.2,6.8,34.5,5.9,6.6,NA,NA,9,1087,2006-08-11,2006-07-12,2006-08-08,FALSE,Skop
2006-aug,Demoskop,30.4,9.9,4.6,5.5,33.7,6.9,5.2,NA,NA,17.5,1002,2006-08-10,2006-08-02,2006-08-08,FALSE,Demoskop
2006-aug,Sifo,26.7,10.3,6.6,6.9,34.6,5.6,5.9,NA,NA,19.2,1894,2006-08-10,2006-07-26,2006-08-08,FALSE,Sifo
2006-jul,Skop,25.3,12,5.9,6.2,36.2,5.9,4.8,NA,NA,7,1000,2006-07-26,2006-06-15,2006-07-14,FALSE,Skop
2006-jul,Demoskop,30.9,8,7.3,5.3,35.7,4.4,4.2,NA,NA,17.5,1004,2006-07-13,2006-07-04,2006-07-11,FALSE,Demoskop
2006-jun,Synovate Temo,26.3,9.9,5.8,5.6,36.8,5.9,4.5,NA,NA,18.6,2484,2006-06-23,2006-06-07,2006-06-21,FALSE,Ipsos
2006-jun,Sifo,26.9,9.2,6.2,5,37.6,6.1,5.2,NA,NA,17.6,1920,2006-06-18,2006-06-05,2006-06-15,FALSE,Sifo
2006-jun,SCB,25.9,10.9,6.2,5.8,37.5,5.8,4.7,NA,NA,17,6900,2006-06-15,2006-05-02,2006-05-30,FALSE,SCB
2006-jun,Ruab,30.4,8.4,5,4.7,37.2,5.5,6.3,NA,NA,30,2134,2006-06-15,2006-06-01,2006-06-11,FALSE,Sifo
2006-jun,Demoskop,27.4,8.8,5.4,5.7,37.4,6.9,6.2,NA,NA,15.4,1004,2006-06-07,2006-05-29,2006-06-06,FALSE,Demoskop
2006-jun,Skop,24.8,10.2,6.2,6.4,37.8,6.5,4.8,NA,NA,4,1216,2006-06-05,2006-05-13,2006-06-01,FALSE,Skop
2006-maj,Sifo,25.2,11.7,5.8,5.2,36.6,6.8,5.5,NA,NA,17.4,1896,2006-05-21,2006-05-08,2006-05-18,FALSE,Sifo
2006-maj,Synovate Temo,26.9,8.7,6.3,5.9,38.3,5.4,4.9,NA,NA,19.6,2212,2006-05-19,2006-05-03,2006-05-17,FALSE,Ipsos
2006-maj,Ruab,29.9,8.8,4.6,4.7,36.8,7.1,5.1,NA,NA,30,1964,2006-05-12,2006-05-01,2006-05-10,FALSE,Sifo
2006-maj,Demoskop,30.3,10,3.6,4,36.2,7.1,5.5,NA,NA,17.6,1000,2006-05-04,2006-04-24,2006-05-02,FALSE,Demoskop
2006-maj,Skop,21.9,12.7,7.4,6.9,34.3,7.6,5.3,NA,NA,8,1158,2006-05-01,2006-04-06,2006-04-29,FALSE,Skop
2006-apr,Temo,27.9,9.9,6,6.3,36.5,5.1,5.3,NA,NA,20.3,1725,2006-04-28,2006-04-18,2006-04-26,FALSE,Ipsos
2006-apr,Sifo,26.2,11.5,5.3,5.4,36.2,6.4,5.2,NA,NA,18,1908,2006-04-23,2006-04-10,2006-04-20,FALSE,Sifo
2006-apr,Ruab,32.9,8.9,4.5,5.2,35.2,5.6,5.2,NA,NA,30.2,2062,2006-04-12,2006-04-01,2006-04-11,FALSE,Sifo
2006-apr,Demoskop,30,8.8,4.8,4.9,37.8,5.2,4.9,NA,NA,23.2,1000,2006-04-07,2006-03-28,2006-04-03,FALSE,Demoskop
2006-apr,Skop,23.5,9.6,6.9,6.4,39,5.7,5.7,NA,NA,7,1100,2006-04-03,2006-03-12,2006-03-28,FALSE,Skop
2006-mar,Temo,29.2,9.7,5.3,6.4,34.9,6.2,5.1,NA,NA,21.2,2715,2006-03-31,2006-03-13,2006-03-29,FALSE,Ipsos
2006-mar,Sifo,28.2,10.2,6.7,5.9,36.2,5.6,4.4,NA,NA,16.2,1876,2006-03-19,2006-03-06,2006-03-16,FALSE,Sifo
2006-mar,Ruab,30.2,11,5.8,2.8,37.1,5.3,4.6,NA,NA,32.5,2070,2006-03-18,2006-03-06,2006-03-15,FALSE,Sifo
2006-mar,Demoskop,31,9.3,5.9,3.6,36.4,4.5,5.1,NA,NA,20.1,1003,2006-03-09,2006-02-28,2006-03-06,FALSE,Demoskop
2006-mar,Skop,26.7,11,6.4,6,36.3,5.4,5,NA,NA,10,1072,2006-03-05,NA,NA,FALSE,Skop
2006-feb,Temo,28.4,10.5,6.2,5.1,36.3,6,4.6,NA,NA,21.1,2754,2006-02-24,2006-02-06,2006-02-22,FALSE,Ipsos
2006-feb,Sifo,28.1,10.7,5.8,6,34.9,6,4.9,NA,NA,17.8,1891,2006-02-19,2006-02-06,2006-02-16,FALSE,Sifo
2006-feb,Ruab,32,9.7,4.7,3.7,35.4,4.9,6.6,NA,NA,30.2,2067,2006-02-18,2006-02-06,2006-02-15,FALSE,Sifo
2006-feb,Skop,23.9,11.8,6.6,6.6,35.9,6.9,4.6,NA,NA,NA,1250,2006-02-11,2006-01-12,2006-01-27,FALSE,Skop
2006-feb,Demoskop,31.6,9.1,4.7,4,36.3,7.2,5.5,NA,NA,17.6,1001,2006-02-09,2006-01-31,2006-02-06,FALSE,Demoskop
2006-jan,Temo,30.9,10,5.6,4.4,34.3,6.2,4.8,NA,NA,21,2746,2006-01-27,2006-01-09,2006-01-25,FALSE,Ipsos
2006-jan,Sifo,30.9,9.3,6.9,4.8,35.3,6.7,4.1,NA,NA,NA,1891,2006-01-22,2006-01-09,2006-01-19,FALSE,Sifo
2006-jan,Ruab,31.3,8.7,6.8,4,36.4,5,5.6,NA,NA,25.8,2038,2006-01-21,2006-01-10,2006-01-19,FALSE,Sifo
2006-jan,Demoskop,30.8,10.1,4.2,3.6,37.9,5.6,6.2,NA,NA,19.1,1003,2006-01-12,2006-01-02,2006-01-10,FALSE,Demoskop
2006-jan,Skop,24.2,10.7,6.9,4.6,36.9,6.3,6.9,NA,NA,9,1126,2006-01-07,2005-12-08,2006-01-02,FALSE,Skop
2005-dec,Temo,30.3,10.4,6.2,4.9,34.5,5.2,5.2,NA,NA,22.7,2512,2005-12-22,2005-12-05,2005-12-20,FALSE,Ipsos
2005-dec,Skop,22.7,10.5,6.5,7.1,36.7,5.9,6.4,NA,NA,NA,1200,2005-12-18,2005-11-17,2005-12-13,FALSE,Skop
2005-dec,Sifo,29.7,10.5,6.7,4.6,33.2,5.9,4.5,NA,NA,20.1,1889,2005-12-18,2005-12-05,2005-12-15,FALSE,Sifo
2005-dec,SCB,25.9,11.1,5.9,4.8,37.1,5.7,4.1,NA,NA,17.8,9242,2005-12-15,2005-10-31,2005-11-24,FALSE,SCB
2005-dec,Ruab,29,9.3,6.7,4.2,38,4.2,4.7,NA,NA,25.8,2020,2005-12-10,2005-11-29,2005-12-09,FALSE,Sifo
2005-dec,Demoskop,30.5,9.7,6.3,4.5,31.9,6.7,6.2,NA,NA,13.1,1001,2005-12-08,2005-11-29,2005-12-06,FALSE,Demoskop
2005-nov,Temo,27.6,9.4,6.5,4,35.7,6.1,4.8,NA,NA,18.2,2499,2005-11-25,2005-11-08,2005-11-23,FALSE,Ipsos
2005-nov,Ruab,32,9.4,6.3,3.3,34,4.3,5.8,NA,NA,27.7,2499,2005-11-21,2005-11-07,2005-11-17,FALSE,Sifo
2005-nov,Sifo,27.4,10.7,5.2,4.3,36.1,5,4.8,NA,NA,17.6,1899,2005-11-13,2005-10-31,2005-11-10,FALSE,Sifo
2005-nov,Skop,24,12.8,6.9,6.2,36.7,5.2,4.7,NA,NA,9,1157,2005-11-13,2005-10-19,2005-11-12,FALSE,Skop
2005-nov,Demoskop,31.3,9.3,6.7,3.1,33.1,7.3,4.2,NA,NA,14.1,1002,2005-11-03,2005-10-25,2005-11-01,FALSE,Demoskop
2005-okt,Temo,31.6,9.4,5.6,4.3,32.1,5.9,4.6,NA,NA,19,2489,2005-10-28,2005-10-11,2005-10-26,FALSE,Ipsos
2005-okt,Sifo,30.2,9.1,5.3,4.8,33.7,6.4,4.3,NA,NA,NA,1875,2005-10-16,2005-10-03,2005-10-13,FALSE,Sifo
2005-okt,Skop,26.4,10.5,6.6,5.2,36.5,5.5,5.9,NA,NA,8,1117,2005-10-15,2005-09-21,2005-10-12,FALSE,Skop
2005-okt,Ruab,30.8,8.8,5.2,4.5,34.4,4.5,5.3,NA,NA,28,2078,2005-10-14,2005-10-03,2005-10-12,FALSE,Sifo
2005-okt,Demoskop,30.8,11,4.7,3.3,35.3,5.9,4.2,NA,NA,15.8,1002,2005-10-06,2005-09-27,2005-10-04,FALSE,Demoskop
2005-okt,Temo,31.4,8.7,6.8,3.7,35.5,5.7,4.7,NA,NA,20,1952,2005-10-01,2005-09-19,2005-09-29,FALSE,Ipsos
2005-sep,Sifo,30.5,10.2,5.7,4.7,34.3,5.5,6.1,NA,NA,15.3,1897,2005-09-18,2005-09-05,2005-09-15,FALSE,Sifo
2005-sep,Temo,32.5,10.1,6.3,4,34.4,5.6,4.3,NA,NA,20.7,3002,2005-09-17,2005-08-29,2005-09-15,FALSE,Ipsos
2005-sep,Skop,25.6,11.2,5.9,8.3,36.1,6.6,3.8,NA,NA,NA,1146,2005-09-17,2005-08-23,2005-09-15,FALSE,Skop
2005-sep,Ruab,32.7,8.9,6.9,3.7,35.1,6.4,4.5,NA,NA,28,2057,2005-09-12,2005-08-30,2005-09-08,FALSE,Sifo
2005-sep,Demoskop,30.6,8.7,5.8,4,35.8,8.1,4.4,NA,NA,16.4,1000,2005-09-06,2005-08-30,2005-09-05,FALSE,Demoskop
2005-aug,Sifo,30,12.9,6,4.6,32.1,6.3,5.4,NA,NA,NA,1893,2005-08-28,2005-08-15,2005-08-25,FALSE,Sifo
2005-aug,Temo,32.2,11.2,5.7,4.3,34.1,6.1,4.4,NA,NA,22.6,3273,2005-08-26,2005-08-08,2005-08-25,FALSE,Ipsos
2005-aug,Skop,27.1,13.9,5.9,6.3,33.3,5.9,5.7,NA,NA,8,1190,2005-08-20,2005-07-25,2005-08-18,FALSE,Skop
2005-aug,Skop,27.9,11.6,7.5,6.9,33.2,5.8,5.3,NA,NA,10,1110,2005-08-04,2005-07-21,2005-07-25,FALSE,Skop
2005-jul,Demoskop,35.8,9.7,6.5,4.3,29.3,6.2,4.7,NA,NA,13.9,1002,2005-07-06,2005-06-28,2005-07-06,FALSE,Demoskop
2005-jun,Skop,24.6,13,6,6.6,34,6.9,5.3,NA,NA,NA,NA,2005-06-27,NA,NA,FALSE,Skop
2005-jun,Temo,31.7,11.8,7.2,3.8,30.8,6.7,5.4,NA,NA,22.2,2571,2005-06-23,2005-06-07,2005-06-21,FALSE,Ipsos
2005-jun,Sifo,29,12,5.6,5.5,31.4,6.5,6.3,NA,NA,NA,1888,2005-06-19,2005-06-06,2005-06-16,FALSE,Sifo
2005-jun,SCB,27.7,11.7,6.5,4.4,34.7,7,4.4,NA,NA,17,9326,2005-06-16,2005-05-02,2005-05-26,FALSE,SCB
2005-jun,Ruab,34.5,11,4.9,3.3,31.9,6.6,4.6,NA,NA,27.6,2169,2005-06-10,2005-05-30,2005-06-08,FALSE,Sifo
2005-jun,Demoskop,27.9,14.5,6.6,4.1,32,6.6,5.6,NA,NA,16.4,1000,2005-06-08,2005-05-31,2005-06-07,FALSE,Demoskop
2005-maj,Temo,29.3,11.8,5.4,3.9,34.6,7,4.8,NA,NA,19.4,2368,2005-05-27,2005-05-10,2005-05-25,FALSE,Ipsos
2005-maj,Skop,26.2,12.3,6,7.3,34.9,6.8,4.5,NA,NA,6,1100,2005-05-19,2005-04-28,2005-05-17,FALSE,Skop
2005-maj,Sifo,29.1,12.1,6.2,5.3,32.3,6.7,4.2,NA,NA,NA,1890,2005-05-15,2005-05-02,2005-05-11,FALSE,Sifo
2005-maj,Demoskop,27.9,13.8,4.8,4.5,35.8,5.5,3.9,NA,NA,12.4,1001,2005-05-10,2005-04-27,2005-05-09,FALSE,Demoskop
2005-maj,Zapera,29.9,13.5,6.1,5,26.1,7.7,4.9,NA,NA,NA,1012,2005-05-01,2005-04-27,2005-04-30,FALSE,YouGov
2005-apr,Temo,30.1,13.5,5.9,4,32.3,5,5,NA,NA,23,2381,2005-04-29,2005-04-12,2005-04-27,FALSE,Ipsos
2005-apr,Sifo,28.8,11.4,6.2,5.4,31.3,6.6,5.6,NA,NA,NA,1910,2005-04-17,2005-04-04,2005-04-14,FALSE,Sifo
2005-apr,Skop,27,11.4,5.8,5.2,33,7.7,6.8,NA,NA,7,1103,2005-04-16,2005-03-29,2005-04-14,FALSE,Skop
2005-apr,Demoskop,30.4,12,5.5,4.4,30.8,6.9,7.1,NA,NA,12.8,1001,2005-04-07,2005-03-30,2005-04-06,FALSE,Demoskop
2005-mar,Temo,29,13.2,5,4.1,33.2,6.6,6,NA,NA,19.4,2619,2005-03-26,2005-03-07,2005-03-22,FALSE,Ipsos
2005-mar,Skop,21.3,16.4,5.3,6.2,36.8,6.6,4.8,NA,NA,6,1200,2005-03-25,2005-02-28,2005-03-23,FALSE,Skop
2005-mar,Ruab,31.5,10.8,5.8,4.3,31.3,6.9,6.1,NA,NA,27.4,2079,2005-03-21,2005-03-10,2005-03-19,FALSE,Sifo
2005-mar,Sifo,26.6,12.9,6.2,5.5,33,7.1,6.1,NA,NA,NA,1896,2005-03-13,2005-02-28,2005-03-10,FALSE,Sifo
2005-mar,Demoskop,28.4,13.8,5.7,5.6,30.2,6.8,6.7,NA,NA,13.7,1004,2005-03-06,2005-02-23,2005-03-02,FALSE,Demoskop
2005-feb,TEMO,27.5,11.1,6.3,3.6,34.4,7.6,6.8,NA,NA,20,2190,2005-02-27,2005-02-09,2005-02-23,FALSE,Ipsos
2005-feb,Sifo,24.7,13.1,6.2,4.9,38,5.7,5.3,NA,NA,NA,1893,2005-02-13,2005-01-31,2005-02-10,FALSE,Sifo
2005-feb,Skop,21.6,13.6,5.7,6.5,38.1,6.6,5.2,NA,NA,NA,1200,2005-02-13,2005-01-20,2005-02-08,FALSE,Skop
2005-feb,Demoskop,30.4,12.5,5.8,3.3,33.7,5.6,4.6,NA,NA,12.6,1001,2005-02-03,2005-01-26,2005-02-02,FALSE,Demoskop
2005-jan,Zapera,28.6,13,7.5,3.5,34.1,6.7,4.5,NA,NA,NA,1009,2005-01-31,2005-01-27,2005-01-30,FALSE,YouGov
2005-jan,TEMO,27.6,11.6,6.6,3,36.1,7.4,5.2,NA,NA,16.4,2661,2005-01-29,2005-01-10,2005-01-26,FALSE,Ipsos
2005-jan,Sifo,24.3,12.8,6.6,5.3,35,7.3,5.7,NA,NA,NA,1907,2005-01-23,2005-01-10,2005-01-20,FALSE,Sifo
2005-jan,Ruab,28.6,11.4,5.2,4.3,35.3,6.6,5.1,NA,NA,28.9,2123,2005-01-17,2005-01-11,2005-01-15,FALSE,Sifo
2005-jan,Demoskop,27.4,12.5,6.7,4.7,37.5,6.7,2.7,NA,NA,17.1,1003,2005-01-12,2005-01-04,2005-01-11,FALSE,Demoskop
2004-dec,Skop,19.9,13.3,6.2,7,38,7.8,4,NA,NA,6,1195,2004-12-19,2004-11-22,2004-12-15,FALSE,Skop
2004-dec,Sifo,25.1,12.7,6.5,4.6,35.5,7,5.7,NA,NA,NA,1886,2004-12-19,2004-12-06,2004-12-16,FALSE,Sifo
2004-dec,TEMO,27.9,10.7,5.9,4.9,35.4,8.1,4.8,NA,NA,17.2,2862,2004-12-17,2004-11-25,2004-12-15,FALSE,Ipsos
2004-dec,SCB,23.4,12,6.7,5.5,37.9,7.6,4.7,NA,NA,16.3,9201,2004-12-09,2004-11-01,2004-11-26,FALSE,SCB
2004-dec,Demoskop,25.9,10.9,6.8,4,39,5.8,5.2,NA,NA,13.8,1001,2004-12-06,2004-11-24,2004-12-01,FALSE,Demoskop
2004-nov,TEMO,28.2,11.7,6.5,4.4,34.6,6.5,6.2,NA,NA,18.6,1910,2004-11-26,2004-11-11,2004-11-24,FALSE,Ipsos
2004-nov,Skop,19.8,13.4,5.6,6.4,39.9,7.9,5.2,NA,NA,8,1225,2004-11-22,2004-10-30,2004-11-18,FALSE,Skop
2004-nov,TEMO,26.2,10.5,5.9,3.9,36.2,8.4,6.5,NA,NA,15.9,1916,2004-11-12,2004-10-28,2004-11-10,FALSE,Ipsos
2004-nov,Sifo,24.7,12.7,6.3,5.2,36.9,6.7,5.2,NA,NA,NA,1875,2004-11-11,2004-10-27,2004-11-09,FALSE,Sifo
2004-nov,Demoskop,27.4,9.7,6.9,3.6,39.1,7.6,3.6,NA,NA,11.4,1000,2004-11-04,2004-10-25,2004-11-01,FALSE,Demoskop
2004-okt,TEMO,29.4,9.9,5.7,4,37.6,6.6,5.1,NA,NA,15.6,1972,2004-10-29,2004-10-14,2004-10-27,FALSE,Ipsos
2004-okt,Sifo,24.3,12,7.7,5.7,36.3,7.1,4.1,NA,NA,NA,1882,2004-10-17,2004-10-04,2004-10-14,FALSE,Sifo
2004-okt,TEMO,28.8,10.9,5.4,4.1,35,8.2,5.3,NA,NA,17.9,2846,2004-10-15,2004-09-23,2004-10-13,FALSE,Ipsos
2004-okt,Demoskop,27.7,12.9,5.7,2.7,33.8,9.1,5.7,NA,NA,14.1,1009,2004-10-06,2004-09-28,2004-10-05,FALSE,Demoskop
2004-sep,Ruab,27.1,11,5.5,4,34.7,8.8,5.9,NA,NA,27.1,NA,2004-09-27,2004-09-14,2004-09-22,FALSE,Sifo
2004-sep,TEMO,26.6,11.7,6.3,4.5,33.1,9.9,5.3,NA,NA,15.2,3779,2004-09-24,2004-08-25,2004-09-22,FALSE,Ipsos
2004-sep,Skop,20.1,13.1,6.9,7,37.6,7.9,4.6,NA,NA,8,1300,2004-09-19,2004-08-27,2004-09-18,FALSE,Skop
2004-sep,Sifo,23.5,12.4,8,5.2,33.1,9,5.4,NA,NA,NA,1879,2004-09-19,2004-09-06,2004-09-16,FALSE,Sifo
2004-sep,Demoskop,27.3,10.2,6.7,5.6,33,10.5,5.8,NA,NA,15.1,1001,2004-09-06,2004-08-24,2004-09-01,FALSE,Demoskop
2004-aug,Sifo,23.2,12.8,6.5,6.4,34.6,8.8,5.9,NA,NA,NA,1890,2004-08-29,2004-08-16,2004-08-26,FALSE,Sifo
2004-aug,TEMO,23.5,9.8,6.7,5.2,35.9,10.8,6.1,NA,NA,16.2,2620,2004-08-27,2004-08-09,2004-08-25,FALSE,Ipsos
2004-aug,Demoskop,23.3,13.4,5.4,6.1,34.6,9.4,5.1,NA,NA,13.6,1000,2004-08-01,NA,NA,FALSE,Demoskop
2004-jul,Skop,18.5,12.6,6.8,6.9,37.6,9,5.8,NA,NA,7,1050,2004-07-18,2004-06-19,2004-07-08,FALSE,Skop
2004-jul,Demoskop,23.7,11.9,6.2,5.1,33.8,10.3,5.9,NA,NA,16.5,1000,2004-07-01,NA,NA,FALSE,Demoskop
2004-jun,TEMO,22.9,10.7,6.8,4.8,35.2,11.8,5.9,NA,NA,19.8,4054,2004-06-25,2004-05-27,2004-06-23,FALSE,Ipsos
2004-jun,SCB,21.6,11.7,6.6,6.2,37.7,9.5,4.6,NA,NA,16.8,7041,2004-06-17,2004-05-03,2004-05-27,FALSE,SCB
2004-jun,Demoskop,19.7,12.3,6.4,5.6,38.4,9.4,5.4,NA,NA,15.4,1000,2004-06-01,NA,NA,FALSE,Demoskop
2004-maj,TEMO,23.4,11.7,5.5,5,37.3,10.7,4.6,NA,NA,16.1,2691,2004-05-28,2004-04-29,2004-05-26,FALSE,Ipsos
2004-maj,Skop,19.1,13.3,7,6.5,37.9,9.9,3.3,NA,NA,7,1218,2004-05-16,2004-04-16,2004-05-14,FALSE,Skop
2004-maj,Sifo,20.6,11.6,4.6,6.4,38.5,10,5.5,NA,NA,NA,1884,2004-05-16,2004-05-03,2004-05-13,FALSE,Sifo
2004-maj,Demoskop,19.8,11.7,6.5,5.8,39.6,7.1,5.2,NA,NA,13.5,1000,2004-05-01,NA,NA,FALSE,Demoskop
2004-apr,TEMO,24.8,11.3,5.4,4,38.6,9.1,5.2,NA,NA,14.9,3762,2004-04-30,2004-03-25,2004-04-28,FALSE,Ipsos
2004-apr,Skop,19.1,12.9,5.9,7.4,38.7,8.8,5.2,NA,NA,7,1157,2004-04-18,2004-03-17,2004-04-10,FALSE,Skop
2004-apr,Sifo,20.8,12.8,6.6,5.6,38.2,8.5,4.9,NA,NA,NA,1895,2004-04-18,2004-04-05,2004-04-15,FALSE,Sifo
2004-apr,Ruab,25.7,9.1,5.7,3.8,38.3,9.9,5.7,NA,NA,26,NA,2004-04-03,2004-03-23,2004-03-31,FALSE,Sifo
2004-apr,Demoskop,20,11,7.5,6.7,36,9.7,5.8,NA,NA,16.6,1000,2004-04-01,NA,NA,FALSE,Demoskop
2004-mar,TEMO,24.1,10.5,5.9,5.2,38,9.5,5.4,NA,NA,15.6,2854,2004-03-26,2004-02-26,2004-03-24,FALSE,Ipsos
2004-mar,Skop,17.7,14.4,5.9,7.8,38.1,8.4,4.6,NA,NA,7,1773,2004-03-14,2004-02-16,2004-03-12,FALSE,Skop
2004-mar,Sifo,19.6,12.7,5.8,5.9,39.5,8.6,5.2,NA,NA,NA,1894,2004-03-14,2004-03-01,2004-03-11,FALSE,Sifo
2004-mar,Demoskop,21.5,12.3,5.9,6,36.2,10.7,4.9,NA,NA,10.4,1000,2004-03-01,NA,NA,FALSE,Demoskop
2004-feb,Skop,17.3,14.5,6.7,7.1,38.4,9.6,4.6,NA,NA,NA,1200,2004-02-27,2004-01-19,2004-02-20,FALSE,Skop
2004-feb,TEMO,22.1,12,5.6,5.8,36.9,10.8,5.2,NA,NA,15.1,3534,2004-02-27,2004-01-29,2004-02-25,FALSE,Ipsos
2004-feb,Sifo,21.1,13.7,5.3,5.5,38.7,9,4.4,NA,NA,NA,1907,2004-02-15,2004-02-02,2004-02-12,FALSE,Sifo
2004-feb,ZAPERA,24.4,13,6.3,6.1,34,9.7,4,NA,NA,NA,1056,2004-02-01,2004-02-02,2004-02-05,FALSE,YouGov
2004-feb,Demoskop,18.9,12.8,6.6,7.8,36.2,9.3,4.9,NA,NA,11.1,1000,2004-02-01,NA,NA,FALSE,Demoskop
2004-jan,TEMO,24.7,11.5,5.5,4.5,37.7,10,4.8,NA,NA,16.1,2707,2004-01-30,2004-01-12,2004-01-28,FALSE,Ipsos
2004-jan,Skop,18,13,6.7,7.8,39,9.5,4.8,NA,NA,7,1169,2004-01-26,2003-12-17,2004-01-20,FALSE,Skop
2004-jan,Sifo,20.6,13,6,7,36.4,9.5,5.4,NA,NA,NA,1914,2004-01-18,2004-01-07,2004-01-15,FALSE,Sifo
2004-jan,Demoskop,20.2,12.8,7.1,7.3,36.6,9.9,4.6,NA,NA,12.7,1000,2004-01-01,NA,NA,FALSE,Demoskop
2003-dec,Skop,16.3,14.2,7.6,7.4,36.2,9.3,5.6,NA,NA,8,1163,2003-12-22,2003-11-18,2003-12-13,FALSE,Skop
2003-dec,Sifo,20.8,13,7,6.6,36.9,8.3,4.9,NA,NA,NA,4686,2003-12-21,2003-11-17,2003-12-18,FALSE,Sifo
2003-dec,TEMO,24.6,11.1,6.6,5.2,35.4,11.3,4.5,NA,NA,10.3,1535,2003-12-19,2003-12-08,2003-12-17,FALSE,Ipsos
2003-dec,SCB,20,13.6,6.6,7,36.9,9.3,4.5,NA,NA,14.5,NA,2003-12-11,2003-11-03,2003-11-24,FALSE,SCB
2003-nov,TEMO,25.7,14.1,6.2,5.4,35.1,8.1,4.2,NA,NA,12.8,1534,2003-11-28,2003-11-17,2003-11-26,FALSE,Ipsos
2003-nov,Sifo,19.8,13.7,6.9,6.9,36.8,8.9,4.7,NA,NA,NA,NA,2003-11-16,2003-10-20,2003-11-13,FALSE,Sifo
2003-nov,Skop,19.4,14.4,6.8,8.5,38.6,7.1,4.9,NA,NA,7,1159,2003-11-09,2003-10-20,2003-11-07,FALSE,Skop
2003-okt,TEMO,23.6,12.5,6.7,5.8,35.7,9.2,5.8,NA,NA,10.5,1572,2003-10-31,2003-10-20,2003-10-29,FALSE,Ipsos
2003-okt,Skop,16,13.6,6.3,8.8,40.5,8.6,4.8,NA,NA,9,1188,2003-10-19,2003-09-19,2003-10-11,FALSE,Skop
2003-okt,Sifo,18,12.7,6.4,7.1,38.9,8.3,5.8,NA,NA,14.4,NA,2003-10-19,2003-09-22,2003-10-16,FALSE,Sifo
2003-sep,TEMO,19.6,13.4,7.3,5.5,38.1,8.9,5.9,NA,NA,10.3,1599,2003-09-26,2003-09-15,2003-09-24,FALSE,Ipsos
2003-sep,Sifo,17,13.6,6.9,7.2,37.8,9.9,4.9,NA,NA,NA,NA,2003-09-21,2003-08-25,2003-09-18,FALSE,Sifo
2003-sep,Skop,14.6,14.5,6.9,9.2,37.4,9.2,5.3,NA,NA,7,1186,2003-09-10,2003-08-18,2003-09-04,FALSE,Skop
2003-sep,Ruab,22,16.1,6.5,4.7,33.4,11.2,5.2,NA,NA,NA,NA,2003-09-08,2003-08-17,2003-09-03,FALSE,Sifo
2003-sep,Ruab,23.2,14.3,6.2,6.1,35.2,8.9,4.8,NA,NA,NA,NA,2003-09-01,2003-08-19,2003-08-27,FALSE,Sifo
2003-aug,TEMO,18.8,13,6.5,7.7,36.7,9.6,5.7,NA,NA,11.8,1615,2003-08-29,2003-08-18,2003-08-27,FALSE,Ipsos
2003-aug,Ruab,19.8,13,5.1,7.4,40.1,9.1,4.5,NA,NA,NA,NA,2003-08-25,2003-08-11,2003-08-19,FALSE,Sifo
2003-aug,Sifo,18,13.7,6.8,8,37.6,8.5,4.8,NA,NA,19.6,NA,2003-08-24,2003-08-04,2003-08-21,FALSE,Sifo
2003-aug,Gallup,18.9,14,7,6.5,38.5,8.5,5.1,NA,NA,NA,NA,2003-08-15,2003-08-04,2003-08-12,FALSE,Novus
2003-jul,Ruab,19.5,14.3,6.6,5.2,38.7,9.4,5.5,NA,NA,NA,NA,2003-07-04,2003-06-23,2003-06-26,FALSE,Sifo
2003-jul,Skop,16.5,14.1,7.6,8,37.8,9.3,4.6,NA,NA,11,1398,2003-07-01,2003-06-16,2003-07-15,FALSE,Skop
2003-jun,TEMO,17.6,14.3,8.1,6.2,37.7,8.9,5.4,NA,NA,9.4,1487,2003-06-27,2003-06-16,2003-06-25,FALSE,Ipsos
2003-jun,Sifo,17.7,13.9,6.6,7.9,36.6,8.7,5.7,NA,NA,NA,NA,2003-06-22,2003-05-19,2003-06-17,FALSE,Sifo
